P_S03_SerialNumber,P_S03_InvItemId,P_S03_Suvinventorycode,P_S03_Pallet,P_S03_Cage,P_S03_Tote,P_S03_ItemID,P_S03_LocatorID
S19345522504733,3572,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005846,773207
19346522503025,7472,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005202,773207
19128522501225,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100005958,773207
20112522508596,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18320522513924,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19148522501140,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19186522501538,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17271522505742,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17282522504516,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19134522503811,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19085522502639,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522501851,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17269522504542,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19128522501149,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20016522501300,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19206522500399,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20110522504687,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19150522500938,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19127522504777,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19146522501762,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20127522500517,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19080522503073,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20167522501119,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522501672,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20171522508876,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18304522502046,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20168522506160,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19081522500366,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19248522501767,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20017522500552,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20163522504359,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18258522504018,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19280522506894,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20115522501389,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20165522500527,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20107522506379,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20098522519420,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20016522501869,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19277522500144,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19341522511608,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19341522511414,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19341522511661,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20156522503386,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19148522504441,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522507121,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19270522503358,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20150522504210,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20110522504593,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19238522502600,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19268522501065,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17282522504251,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18083522502184,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20106522505971,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19268522500849,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19242522503160,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20116522501104,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19324522502029,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20013522505985,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19127522505611,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19154522500808,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19347522504053,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19150522501540,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19350522501582,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20127522506594,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19186522501539,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19248522501638,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522501766,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20108522501655,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19254522502259,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19154522500241,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19280522506884,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20154522507455,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18165522501473,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19150522501699,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19254522506971,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19118522500527,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19117522501668,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19254522507099,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19242522503042,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522500266,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19254522507349,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19277522507942,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19146522501280,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19149522502310,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20165522500101,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19268522500274,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19145522500544,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17236522506300,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19185522501283,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17271522505624,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522501761,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522501358,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19150522501878,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19117522503718,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19254522508181,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20016522501023,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19093522500704,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522506722,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19147522504735,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19149522501797,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20112522501960,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19118522501482,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19249522500196,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19324522501992,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522507520,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18320522513486,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20108522501597,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19336522506002,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20116522510258,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19148522500688,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20168522500587,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19345522505006,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20108522501350,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522501499,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19157000500587,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18304522511980,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19128522501202,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
s20163522504806,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18105522502996,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S17270522503177,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19147522503368,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
7501558050,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20154522507158,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17282522504347,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19344522500657,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19346522502947,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19347010550276,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20167522500609,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522500841,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20016522502080,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19254522507592,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19101522502329,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S17271522501804,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19271522500013,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18162522506042,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19146522512391,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20016522502072,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20161522505305,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19172522501834,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19118522510711,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522501143,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18302522502611,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
22143522507927,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18162522506095,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19245522501880,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20161522505653,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19241522508150,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18304522502342,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19151522506283,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19117522502136,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19063522504133,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19147522504429,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20167522500623,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19186522500597,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19347522502874,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19149522506712,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19147522503913,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19236522502558,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19254522507707,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19268522500331,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522500566,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19268522500465,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19150522501044,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19086522501392,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19147522504518,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522501921,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19117522501250,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19148522504565,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19172522501956,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19101522502271,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17236522506315,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19240522503173,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17237522510243,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20116522510900,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19146522502628,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20163522504690,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19241522507914,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18160522500785,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20148522506742,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18165522505507,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19148522501094,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19238522501758,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20112522508393,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19133522502439,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19326522505583,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19269522501190,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20153522502149,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18258522504189,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19270522503445,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18258522504048,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19236522503426,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18083522502886,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20164522505329,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19147522503451,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20151522501347,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19151522506890,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20128522505872,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19268522501063,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19254522508331,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20107522506315,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20108522501150,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19150522501170,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20170522500970,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18140522500845,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19254522507425,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19350522501934,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19133522506193,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19225522504438,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17269522504360,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18105522502722,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19324522500389,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19236522502628,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19148522500792,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19171522501173,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19325522503735,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19170522505443,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20163522505021,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19117522502015,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19172522501589,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19118522500612,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19133522508239,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20109522516130,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18166522501498,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20126522501093,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19277522500005,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
18164522500673,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20114522500709,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20161522505182,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20126522501716,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19254522506988,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S19254522506765,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
`S19148522500982,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19070522504475,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20149522510678,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17270522503749,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
17271522501133,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19128522501780,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19185522501524,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S18166522501338,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19132522507101,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
S20016522501758,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19132522501182,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19146522501577,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19350522502259,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
19324522501865,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
20168522500043,6576,Missing,RAD1 RMA Missing,RAD1 RMA Missing,0,100004016,773207
